{'cmd': 'experiment', 'dataset': 'kiba', 'data_dir': None, 'drug_model': 'DeepChem/ChemBERTa-77M-MLM', 'protein_model': 'esm2-650m', 'drug_pool': 'mean', 'protein_pool': 'mean', 'max_smi_len': 512, 'max_prot_len': 1022, 'long_strategy': 'truncate', 'drug_fingerprint': 'none', 'fp_bits': 2048, 'encode_batch_size': 4, 'encode_device': 'auto', 'rebuild_cache': False, 'device': 'auto', 'seed': 1, 'batch_size': 256, 'num_workers': 0, 'dropout': 0.2, 'epochs': 100, 'lr': 0.001, 'patience': 15, 'weight_decay': 0.0001, 'lr_schedule': 'plateau', 'grad_clip': 1.0, 'normalize_target': True, 'out_dir': '/data/user/nnguye26/deepdta/runs/deepdta_pretrain/kiba/20260829-1645_plm-esm650m_experiment'}
Device: cuda
Encoders: {'drug': {'hf_name': 'DeepChem/ChemBERTa-77M-MLM', 'dim': 384, 'pool': 'mean', 'max_len': 510, 'max_len_requested': 512, 'max_length_with_special': 512, 'n_texts': 2111, 'n_truncated': 1, 'token_len_min': 22, 'token_len_max': 592, 'token_len_mean': 59.666982472761724}, 'protein': {'hf_name': 'facebook/esm2_t33_650M_UR50D', 'dim': 1280, 'pool': 'mean', 'max_len': 1022, 'max_len_requested': 1022, 'max_length_with_special': 1024, 'long_strategy': 'truncate', 'n_texts': 229, 'n_truncated': 42, 'token_len_min': 217, 'token_len_max': 4130, 'token_len_mean': 730.9563318777292}}
Drugs=2111 proteins=229 labeled=118254
Fold 0: train=78836 val=19709 test=19709
Epoch 014 | train MSE 0.35223 CI 0.76764 | val MSE 0.34063 CI 0.78256
Epoch 015 | train MSE 0.34828 CI 0.76929 | val MSE 0.33918 CI 0.77810
Epoch 016 | train MSE 0.34016 CI 0.77295 | val MSE 0.34162 CI 0.78013
Epoch 017 | train MSE 0.33541 CI 0.77457 | val MSE 0.33124 CI 0.78112
Epoch 018 | train MSE 0.33233 CI 0.77617 | val MSE 0.33203 CI 0.78314
Epoch 019 | train MSE 0.32370 CI 0.77945 | val MSE 0.33035 CI 0.78490
Epoch 020 | train MSE 0.32030 CI 0.78011 | val MSE 0.31867 CI 0.78674
Epoch 021 | train MSE 0.31634 CI 0.78202 | val MSE 0.32447 CI 0.78810
Epoch 022 | train MSE 0.31406 CI 0.78279 | val MSE 0.31119 CI 0.79538
Epoch 023 | train MSE 0.31015 CI 0.78582 | val MSE 0.30625 CI 0.79152
Epoch 024 | train MSE 0.30397 CI 0.78670 | val MSE 0.30379 CI 0.79580
Epoch 025 | train MSE 0.30234 CI 0.78785 | val MSE 0.30709 CI 0.79264
Epoch 026 | train MSE 0.29346 CI 0.79044 | val MSE 0.29671 CI 0.79650
Epoch 027 | train MSE 0.28969 CI 0.79133 | val MSE 0.30020 CI 0.79878
Epoch 028 | train MSE 0.28436 CI 0.79320 | val MSE 0.29528 CI 0.79921
Epoch 029 | train MSE 0.28264 CI 0.79408 | val MSE 0.29367 CI 0.80068
Epoch 030 | train MSE 0.28046 CI 0.79524 | val MSE 0.29436 CI 0.79721
Epoch 031 | train MSE 0.27659 CI 0.79617 | val MSE 0.28315 CI 0.80047
Epoch 032 | train MSE 0.27199 CI 0.79894 | val MSE 0.28350 CI 0.80401
Epoch 033 | train MSE 0.26874 CI 0.79939 | val MSE 0.27840 CI 0.80368
Epoch 034 | train MSE 0.26888 CI 0.79934 | val MSE 0.28521 CI 0.80201
Epoch 035 | train MSE 0.26863 CI 0.79999 | val MSE 0.27816 CI 0.80577
Epoch 036 | train MSE 0.26474 CI 0.80148 | val MSE 0.27881 CI 0.80677
Epoch 037 | train MSE 0.26160 CI 0.80267 | val MSE 0.27311 CI 0.80680
Epoch 038 | train MSE 0.26121 CI 0.80296 | val MSE 0.28103 CI 0.80536
Epoch 039 | train MSE 0.25845 CI 0.80419 | val MSE 0.27983 CI 0.80636
Epoch 040 | train MSE 0.25805 CI 0.80450 | val MSE 0.27771 CI 0.80673
Epoch 041 | train MSE 0.25619 CI 0.80580 | val MSE 0.26842 CI 0.80961
Epoch 042 | train MSE 0.25407 CI 0.80604 | val MSE 0.27168 CI 0.80843
Epoch 043 | train MSE 0.25186 CI 0.80687 | val MSE 0.26970 CI 0.81003
Epoch 044 | train MSE 0.25589 CI 0.80678 | val MSE 0.26583 CI 0.81211
Epoch 045 | train MSE 0.24576 CI 0.80963 | val MSE 0.26859 CI 0.81048
Epoch 046 | train MSE 0.24820 CI 0.80902 | val MSE 0.26994 CI 0.81137
Epoch 047 | train MSE 0.24658 CI 0.80993 | val MSE 0.26458 CI 0.81045
Epoch 048 | train MSE 0.24349 CI 0.81013 | val MSE 0.26963 CI 0.81235
Epoch 049 | train MSE 0.24460 CI 0.81109 | val MSE 0.25979 CI 0.81216
Epoch 050 | train MSE 0.24199 CI 0.81192 | val MSE 0.26264 CI 0.81465
Epoch 051 | train MSE 0.24128 CI 0.81248 | val MSE 0.26202 CI 0.81412
Epoch 052 | train MSE 0.23951 CI 0.81260 | val MSE 0.27286 CI 0.81268
Epoch 053 | train MSE 0.23658 CI 0.81312 | val MSE 0.26363 CI 0.81566
Epoch 054 | train MSE 0.23791 CI 0.81333 | val MSE 0.25694 CI 0.81801
Epoch 055 | train MSE 0.23489 CI 0.81453 | val MSE 0.26471 CI 0.81229
Epoch 056 | train MSE 0.23413 CI 0.81423 | val MSE 0.26414 CI 0.81611
Epoch 057 | train MSE 0.23498 CI 0.81546 | val MSE 0.26108 CI 0.81471
Epoch 058 | train MSE 0.23236 CI 0.81658 | val MSE 0.25815 CI 0.81556
Epoch 059 | train MSE 0.23353 CI 0.81600 | val MSE 0.25321 CI 0.81646
Epoch 060 | train MSE 0.23410 CI 0.81655 | val MSE 0.25695 CI 0.81638
Epoch 061 | train MSE 0.23371 CI 0.81601 | val MSE 0.25928 CI 0.81748
Epoch 062 | train MSE 0.22963 CI 0.81854 | val MSE 0.25440 CI 0.81734
Epoch 063 | train MSE 0.22887 CI 0.81884 | val MSE 0.25312 CI 0.81555
Epoch 064 | train MSE 0.23120 CI 0.81716 | val MSE 0.25511 CI 0.81954
Epoch 065 | train MSE 0.22620 CI 0.81879 | val MSE 0.25140 CI 0.81772
Epoch 066 | train MSE 0.22617 CI 0.81936 | val MSE 0.25314 CI 0.81623
Epoch 067 | train MSE 0.22491 CI 0.81919 | val MSE 0.25374 CI 0.81635
Epoch 068 | train MSE 0.22373 CI 0.81957 | val MSE 0.26085 CI 0.81783
Epoch 069 | train MSE 0.22724 CI 0.81915 | val MSE 0.25914 CI 0.81771
Epoch 070 | train MSE 0.22211 CI 0.82024 | val MSE 0.25331 CI 0.81954
Epoch 071 | train MSE 0.22119 CI 0.82030 | val MSE 0.25264 CI 0.81821
  lr 1.00e-03 -> 5.00e-04
Epoch 072 | train MSE 0.20448 CI 0.82799 | val MSE 0.23672 CI 0.82548
Epoch 073 | train MSE 0.20173 CI 0.83090 | val MSE 0.24106 CI 0.82586
Epoch 074 | train MSE 0.19768 CI 0.83142 | val MSE 0.23458 CI 0.82675
Epoch 075 | train MSE 0.19925 CI 0.83109 | val MSE 0.23534 CI 0.82442
Epoch 076 | train MSE 0.19752 CI 0.83119 | val MSE 0.23516 CI 0.82686
Epoch 077 | train MSE 0.19523 CI 0.83344 | val MSE 0.23288 CI 0.82740
Epoch 078 | train MSE 0.19445 CI 0.83270 | val MSE 0.23717 CI 0.82847
Epoch 079 | train MSE 0.19535 CI 0.83320 | val MSE 0.23266 CI 0.82687
Epoch 080 | train MSE 0.19443 CI 0.83339 | val MSE 0.23707 CI 0.82632
Epoch 081 | train MSE 0.19472 CI 0.83491 | val MSE 0.23081 CI 0.82993
Epoch 082 | train MSE 0.18991 CI 0.83497 | val MSE 0.22827 CI 0.82907
Epoch 083 | train MSE 0.18921 CI 0.83666 | val MSE 0.23265 CI 0.82965
Epoch 084 | train MSE 0.18547 CI 0.83776 | val MSE 0.23128 CI 0.83055
Epoch 085 | train MSE 0.18725 CI 0.83713 | val MSE 0.23165 CI 0.83102
Epoch 086 | train MSE 0.18382 CI 0.83740 | val MSE 0.23345 CI 0.83036
Epoch 087 | train MSE 0.18554 CI 0.83859 | val MSE 0.22996 CI 0.83055
Epoch 088 | train MSE 0.18132 CI 0.83984 | val MSE 0.22993 CI 0.83237
  lr 5.00e-04 -> 2.50e-04
Epoch 089 | train MSE 0.17082 CI 0.84470 | val MSE 0.22194 CI 0.83493
Epoch 090 | train MSE 0.16576 CI 0.84772 | val MSE 0.21917 CI 0.83520
Epoch 091 | train MSE 0.16496 CI 0.84801 | val MSE 0.21944 CI 0.83629
Epoch 092 | train MSE 0.16336 CI 0.84844 | val MSE 0.21992 CI 0.83611
Epoch 093 | train MSE 0.16243 CI 0.84935 | val MSE 0.21946 CI 0.83492
Epoch 094 | train MSE 0.16213 CI 0.84997 | val MSE 0.22080 CI 0.83620
Epoch 095 | train MSE 0.15978 CI 0.85103 | val MSE 0.22164 CI 0.83729
Epoch 096 | train MSE 0.16030 CI 0.85133 | val MSE 0.21746 CI 0.83656
Epoch 097 | train MSE 0.15801 CI 0.85186 | val MSE 0.21990 CI 0.83815
Epoch 098 | train MSE 0.15629 CI 0.85232 | val MSE 0.21514 CI 0.83695
Epoch 099 | train MSE 0.15705 CI 0.85355 | val MSE 0.21668 CI 0.83751
Epoch 100 | train MSE 0.15812 CI 0.85322 | val MSE 0.21506 CI 0.83943
Best val MSE 0.21506 @ epoch 100 (last epoch 100)
Loaded best.pt (epoch 100, val MSE 0.2150647971273807)
Fold=2 val CI=0.83943 MSE=0.21506 | test CI=0.83715 MSE=0.21461 rm2=0.63131 AUPR=0.76587
Fold 3: train=78836 val=19709 test=19709
Epoch 001 | train MSE 0.64833 CI 0.64625 | val MSE 0.54323 CI 0.70020
Epoch 002 | train MSE 0.52484 CI 0.69396 | val MSE 0.49683 CI 0.71705
Epoch 003 | train MSE 0.49498 CI 0.70490 | val MSE 0.47756 CI 0.71702
Epoch 004 | train MSE 0.47447 CI 0.71467 | val MSE 0.45243 CI 0.73405
Epoch 005 | train MSE 0.45451 CI 0.72308 | val MSE 0.43735 CI 0.73501
Epoch 006 | train MSE 0.43491 CI 0.73153 | val MSE 0.43530 CI 0.74280
Epoch 007 | train MSE 0.42452 CI 0.73718 | val MSE 0.40890 CI 0.75003
Epoch 008 | train MSE 0.41176 CI 0.74172 | val MSE 0.40415 CI 0.75135
Epoch 009 | train MSE 0.39808 CI 0.74768 | val MSE 0.38472 CI 0.75770
Epoch 010 | train MSE 0.38978 CI 0.74989 | val MSE 0.39325 CI 0.75903
Epoch 011 | train MSE 0.37950 CI 0.75427 | val MSE 0.38892 CI 0.76556
Epoch 012 | train MSE 0.37476 CI 0.75647 | val MSE 0.36566 CI 0.76804
Epoch 013 | train MSE 0.36777 CI 0.75967 | val MSE 0.36143 CI 0.76935
Epoch 014 | train MSE 0.36410 CI 0.76120 | val MSE 0.36069 CI 0.77392
Epoch 015 | train MSE 0.35785 CI 0.76486 | val MSE 0.35656 CI 0.77345
Epoch 016 | train MSE 0.34984 CI 0.76789 | val MSE 0.35730 CI 0.77287
Epoch 017 | train MSE 0.34529 CI 0.76977 | val MSE 0.34272 CI 0.77909
Epoch 018 | train MSE 0.34014 CI 0.77226 | val MSE 0.33695 CI 0.77662
Epoch 019 | train MSE 0.33397 CI 0.77389 | val MSE 0.34562 CI 0.78152
Epoch 020 | train MSE 0.33423 CI 0.77400 | val MSE 0.33627 CI 0.78520
Epoch 021 | train MSE 0.32740 CI 0.77607 | val MSE 0.34227 CI 0.78398
Epoch 022 | train MSE 0.32572 CI 0.77771 | val MSE 0.32547 CI 0.78584
Epoch 023 | train MSE 0.31951 CI 0.77925 | val MSE 0.33695 CI 0.78070
Epoch 024 | train MSE 0.32011 CI 0.77992 | val MSE 0.33115 CI 0.78742
Epoch 025 | train MSE 0.31716 CI 0.78039 | val MSE 0.32057 CI 0.78769
Epoch 026 | train MSE 0.31367 CI 0.78325 | val MSE 0.32018 CI 0.78854
Epoch 027 | train MSE 0.30980 CI 0.78390 | val MSE 0.31401 CI 0.78871
Epoch 028 | train MSE 0.30901 CI 0.78434 | val MSE 0.32152 CI 0.79181
Epoch 029 | train MSE 0.30308 CI 0.78710 | val MSE 0.31322 CI 0.79025
Epoch 030 | train MSE 0.30203 CI 0.78736 | val MSE 0.31238 CI 0.79312
Epoch 031 | train MSE 0.30105 CI 0.78864 | val MSE 0.30726 CI 0.79362
Epoch 032 | train MSE 0.29835 CI 0.79003 | val MSE 0.31071 CI 0.79428
Epoch 033 | train MSE 0.29499 CI 0.79123 | val MSE 0.30216 CI 0.79519
Epoch 034 | train MSE 0.28909 CI 0.79258 | val MSE 0.31083 CI 0.79547
Epoch 035 | train MSE 0.29014 CI 0.79209 | val MSE 0.29860 CI 0.79575
Epoch 036 | train MSE 0.28705 CI 0.79331 | val MSE 0.30357 CI 0.79788
Epoch 037 | train MSE 0.28482 CI 0.79373 | val MSE 0.29915 CI 0.79847
Epoch 038 | train MSE 0.28147 CI 0.79588 | val MSE 0.29638 CI 0.79897
Epoch 039 | train MSE 0.27801 CI 0.79734 | val MSE 0.29992 CI 0.79892
Epoch 040 | train MSE 0.27694 CI 0.79645 | val MSE 0.28865 CI 0.80085
Epoch 041 | train MSE 0.27531 CI 0.79767 | val MSE 0.29171 CI 0.80031
Epoch 042 | train MSE 0.27740 CI 0.79779 | val MSE 0.30308 CI 0.79496
Epoch 043 | train MSE 0.27348 CI 0.79895 | val MSE 0.28095 CI 0.80125
Epoch 044 | train MSE 0.27133 CI 0.79982 | val MSE 0.28433 CI 0.80298
Epoch 045 | train MSE 0.26862 CI 0.79949 | val MSE 0.28586 CI 0.80137
Epoch 046 | train MSE 0.26470 CI 0.80128 | val MSE 0.28241 CI 0.80241
Epoch 047 | train MSE 0.26462 CI 0.80065 | val MSE 0.28593 CI 0.80348
Epoch 048 | train MSE 0.25998 CI 0.80250 | val MSE 0.28478 CI 0.80567
Epoch 049 | train MSE 0.26243 CI 0.80299 | val MSE 0.28048 CI 0.80487
Epoch 050 | train MSE 0.25518 CI 0.80572 | val MSE 0.28555 CI 0.80723
Epoch 051 | train MSE 0.25721 CI 0.80482 | val MSE 0.27878 CI 0.80639
Epoch 052 | train MSE 0.25605 CI 0.80511 | val MSE 0.27921 CI 0.80656
Epoch 053 | train MSE 0.25319 CI 0.80613 | val MSE 0.28143 CI 0.80725
Epoch 054 | train MSE 0.25209 CI 0.80665 | val MSE 0.27799 CI 0.80751
Epoch 055 | train MSE 0.24907 CI 0.80725 | val MSE 0.28382 CI 0.80937
Epoch 056 | train MSE 0.25001 CI 0.80751 | val MSE 0.27518 CI 0.80817
Epoch 057 | train MSE 0.25030 CI 0.80778 | val MSE 0.28520 CI 0.80550
Epoch 058 | train MSE 0.24703 CI 0.80966 | val MSE 0.27431 CI 0.80851
Epoch 059 | train MSE 0.24420 CI 0.81035 | val MSE 0.26724 CI 0.81211
Epoch 060 | train MSE 0.24366 CI 0.81059 | val MSE 0.27042 CI 0.80937
Epoch 061 | train MSE 0.24210 CI 0.81159 | val MSE 0.27830 CI 0.81135
Epoch 062 | train MSE 0.24002 CI 0.81316 | val MSE 0.27166 CI 0.80859
Epoch 063 | train MSE 0.24156 CI 0.81257 | val MSE 0.26741 CI 0.81177
Epoch 064 | train MSE 0.23734 CI 0.81344 | val MSE 0.26872 CI 0.81216
Epoch 065 | train MSE 0.23683 CI 0.81430 | val MSE 0.26545 CI 0.81423
Epoch 066 | train MSE 0.23638 CI 0.81407 | val MSE 0.26905 CI 0.81220
Epoch 067 | train MSE 0.23259 CI 0.81576 | val MSE 0.26366 CI 0.81260
Epoch 068 | train MSE 0.23244 CI 0.81629 | val MSE 0.27569 CI 0.80901
Epoch 069 | train MSE 0.23362 CI 0.81583 | val MSE 0.26221 CI 0.81562
Epoch 070 | train MSE 0.23064 CI 0.81751 | val MSE 0.26314 CI 0.81191
Epoch 071 | train MSE 0.22772 CI 0.81801 | val MSE 0.25382 CI 0.81876
Epoch 072 | train MSE 0.22906 CI 0.81884 | val MSE 0.26340 CI 0.81505
Epoch 073 | train MSE 0.22873 CI 0.81774 | val MSE 0.26214 CI 0.81590
Epoch 074 | train MSE 0.22673 CI 0.81872 | val MSE 0.25862 CI 0.81256
Epoch 075 | train MSE 0.22580 CI 0.81884 | val MSE 0.26605 CI 0.81358
Epoch 076 | train MSE 0.22447 CI 0.81965 | val MSE 0.25852 CI 0.81520
Epoch 077 | train MSE 0.22488 CI 0.81935 | val MSE 0.25827 CI 0.81464
  lr 1.00e-03 -> 5.00e-04
Epoch 078 | train MSE 0.20711 CI 0.82690 | val MSE 0.24979 CI 0.82204
Epoch 079 | train MSE 0.20289 CI 0.82903 | val MSE 0.24603 CI 0.82304
Epoch 080 | train MSE 0.20259 CI 0.82995 | val MSE 0.25577 CI 0.82284
Epoch 081 | train MSE 0.20075 CI 0.83019 | val MSE 0.24892 CI 0.82231
Epoch 082 | train MSE 0.20039 CI 0.83114 | val MSE 0.24460 CI 0.82351
Epoch 083 | train MSE 0.19668 CI 0.83159 | val MSE 0.24783 CI 0.82509
Epoch 084 | train MSE 0.19830 CI 0.83091 | val MSE 0.24563 CI 0.82287
Epoch 085 | train MSE 0.19737 CI 0.83181 | val MSE 0.24440 CI 0.82368
Epoch 086 | train MSE 0.19680 CI 0.83151 | val MSE 0.24721 CI 0.82431
Epoch 087 | train MSE 0.19457 CI 0.83294 | val MSE 0.24297 CI 0.82373
Epoch 088 | train MSE 0.19354 CI 0.83332 | val MSE 0.24713 CI 0.82194
Epoch 089 | train MSE 0.19169 CI 0.83388 | val MSE 0.24351 CI 0.82460
Epoch 090 | train MSE 0.19133 CI 0.83426 | val MSE 0.24375 CI 0.82444
Epoch 091 | train MSE 0.19195 CI 0.83360 | val MSE 0.24413 CI 0.82540
Epoch 092 | train MSE 0.19059 CI 0.83430 | val MSE 0.24723 CI 0.82468
Epoch 093 | train MSE 0.19212 CI 0.83560 | val MSE 0.24232 CI 0.82712
Epoch 094 | train MSE 0.19037 CI 0.83555 | val MSE 0.24735 CI 0.82506
Epoch 095 | train MSE 0.18688 CI 0.83665 | val MSE 0.24794 CI 0.82656
Epoch 096 | train MSE 0.18607 CI 0.83695 | val MSE 0.24266 CI 0.82478
Epoch 097 | train MSE 0.18670 CI 0.83688 | val MSE 0.23993 CI 0.82633
Epoch 098 | train MSE 0.18406 CI 0.83756 | val MSE 0.24044 CI 0.82807
Epoch 099 | train MSE 0.18580 CI 0.83800 | val MSE 0.24055 CI 0.82659
Epoch 100 | train MSE 0.18259 CI 0.83926 | val MSE 0.23694 CI 0.82848
Best val MSE 0.23694 @ epoch 100 (last epoch 100)
Loaded best.pt (epoch 100, val MSE 0.23693955209490805)
Fold=3 val CI=0.82848 MSE=0.23694 | test CI=0.82936 MSE=0.22581 rm2=0.62105 AUPR=0.75470
Fold 4: train=78836 val=19709 test=19709
Epoch 001 | train MSE 0.65182 CI 0.64720 | val MSE 0.55155 CI 0.69215
Epoch 002 | train MSE 0.53144 CI 0.69321 | val MSE 0.48246 CI 0.71422
Epoch 003 | train MSE 0.49801 CI 0.70536 | val MSE 0.45248 CI 0.72684
Epoch 004 | train MSE 0.47090 CI 0.71676 | val MSE 0.43834 CI 0.72921
Epoch 005 | train MSE 0.45195 CI 0.72462 | val MSE 0.41607 CI 0.73766
Epoch 006 | train MSE 0.43405 CI 0.73357 | val MSE 0.40254 CI 0.74988
Epoch 007 | train MSE 0.41879 CI 0.73924 | val MSE 0.39018 CI 0.75066
Epoch 008 | train MSE 0.40496 CI 0.74548 | val MSE 0.37346 CI 0.76045
Epoch 009 | train MSE 0.39311 CI 0.75031 | val MSE 0.36087 CI 0.76140
Epoch 010 | train MSE 0.38271 CI 0.75419 | val MSE 0.37478 CI 0.76631
Epoch 011 | train MSE 0.37426 CI 0.75892 | val MSE 0.34982 CI 0.77396
Epoch 012 | train MSE 0.36485 CI 0.76264 | val MSE 0.35777 CI 0.77177
Epoch 013 | train MSE 0.35791 CI 0.76443 | val MSE 0.34468 CI 0.77244
Epoch 014 | train MSE 0.35260 CI 0.76649 | val MSE 0.34367 CI 0.77691
Epoch 015 | train MSE 0.34361 CI 0.77059 | val MSE 0.33984 CI 0.77602
Epoch 016 | train MSE 0.34156 CI 0.77220 | val MSE 0.32941 CI 0.78001
Epoch 017 | train MSE 0.33510 CI 0.77474 | val MSE 0.32141 CI 0.78498
Epoch 018 | train MSE 0.32999 CI 0.77649 | val MSE 0.31214 CI 0.78633
Epoch 019 | train MSE 0.32687 CI 0.77918 | val MSE 0.31573 CI 0.78587
Epoch 020 | train MSE 0.32409 CI 0.77881 | val MSE 0.31919 CI 0.78538
Epoch 021 | train MSE 0.31515 CI 0.78189 | val MSE 0.30612 CI 0.79418
Epoch 022 | train MSE 0.31443 CI 0.78288 | val MSE 0.29956 CI 0.79650
Epoch 023 | train MSE 0.30709 CI 0.78595 | val MSE 0.30014 CI 0.79077
Epoch 024 | train MSE 0.30183 CI 0.78749 | val MSE 0.30152 CI 0.79732
Epoch 025 | train MSE 0.29859 CI 0.78898 | val MSE 0.28848 CI 0.79600
Epoch 026 | train MSE 0.29315 CI 0.79201 | val MSE 0.28181 CI 0.79987
Epoch 027 | train MSE 0.29116 CI 0.79107 | val MSE 0.28676 CI 0.79802
Epoch 028 | train MSE 0.28748 CI 0.79378 | val MSE 0.28026 CI 0.80152
Epoch 029 | train MSE 0.28224 CI 0.79521 | val MSE 0.28273 CI 0.80113
Epoch 030 | train MSE 0.28238 CI 0.79560 | val MSE 0.28681 CI 0.80038
Epoch 031 | train MSE 0.28216 CI 0.79556 | val MSE 0.27694 CI 0.80125
Epoch 032 | train MSE 0.27678 CI 0.79714 | val MSE 0.27143 CI 0.80489
Epoch 033 | train MSE 0.27393 CI 0.79918 | val MSE 0.26821 CI 0.80519
Epoch 034 | train MSE 0.27285 CI 0.79945 | val MSE 0.27629 CI 0.80498
Epoch 035 | train MSE 0.26992 CI 0.80050 | val MSE 0.27289 CI 0.80459
Epoch 036 | train MSE 0.26941 CI 0.80020 | val MSE 0.26890 CI 0.80432
Epoch 037 | train MSE 0.26416 CI 0.80196 | val MSE 0.26719 CI 0.80995
Epoch 038 | train MSE 0.26590 CI 0.80251 | val MSE 0.26698 CI 0.80800
Epoch 039 | train MSE 0.26291 CI 0.80352 | val MSE 0.26937 CI 0.81010
Epoch 040 | train MSE 0.26270 CI 0.80346 | val MSE 0.26257 CI 0.80950
Epoch 041 | train MSE 0.25955 CI 0.80445 | val MSE 0.25885 CI 0.80921
Epoch 042 | train MSE 0.25842 CI 0.80547 | val MSE 0.26685 CI 0.80731
Epoch 043 | train MSE 0.25781 CI 0.80566 | val MSE 0.25840 CI 0.81009
Epoch 044 | train MSE 0.25357 CI 0.80650 | val MSE 0.25950 CI 0.81109
Epoch 045 | train MSE 0.25201 CI 0.80721 | val MSE 0.25874 CI 0.80946
Epoch 046 | train MSE 0.24956 CI 0.80830 | val MSE 0.26643 CI 0.81207
Epoch 047 | train MSE 0.25020 CI 0.80823 | val MSE 0.26274 CI 0.80964
Epoch 048 | train MSE 0.24833 CI 0.80861 | val MSE 0.25176 CI 0.81339
Epoch 049 | train MSE 0.24565 CI 0.80937 | val MSE 0.25886 CI 0.80921
Epoch 050 | train MSE 0.24448 CI 0.81021 | val MSE 0.25509 CI 0.81353
Epoch 051 | train MSE 0.24570 CI 0.81032 | val MSE 0.25373 CI 0.81422
Epoch 052 | train MSE 0.24045 CI 0.81151 | val MSE 0.24969 CI 0.81416
Epoch 053 | train MSE 0.24281 CI 0.81027 | val MSE 0.24971 CI 0.81352
Epoch 054 | train MSE 0.23979 CI 0.81238 | val MSE 0.25958 CI 0.81421
Epoch 055 | train MSE 0.23939 CI 0.81203 | val MSE 0.24686 CI 0.81572
Epoch 056 | train MSE 0.23757 CI 0.81386 | val MSE 0.25959 CI 0.81207
Epoch 057 | train MSE 0.24035 CI 0.81276 | val MSE 0.25305 CI 0.81620
Epoch 058 | train MSE 0.24018 CI 0.81366 | val MSE 0.24896 CI 0.81443
Epoch 059 | train MSE 0.23508 CI 0.81484 | val MSE 0.24670 CI 0.81692
Epoch 060 | train MSE 0.23486 CI 0.81445 | val MSE 0.24997 CI 0.81422
Epoch 061 | train MSE 0.23238 CI 0.81489 | val MSE 0.25194 CI 0.81927
Epoch 062 | train MSE 0.23035 CI 0.81630 | val MSE 0.24982 CI 0.81671
Epoch 063 | train MSE 0.23188 CI 0.81692 | val MSE 0.24759 CI 0.81807
Epoch 064 | train MSE 0.23075 CI 0.81660 | val MSE 0.24387 CI 0.81831
Epoch 065 | train MSE 0.22843 CI 0.81736 | val MSE 0.24801 CI 0.81591
Epoch 066 | train MSE 0.22993 CI 0.81744 | val MSE 0.24597 CI 0.81691
Epoch 067 | train MSE 0.23103 CI 0.81690 | val MSE 0.24974 CI 0.81945
Epoch 068 | train MSE 0.22675 CI 0.81845 | val MSE 0.24270 CI 0.82123
Epoch 069 | train MSE 0.22567 CI 0.81889 | val MSE 0.24483 CI 0.81750
Epoch 070 | train MSE 0.22481 CI 0.81831 | val MSE 0.24108 CI 0.82031
Epoch 071 | train MSE 0.22220 CI 0.81987 | val MSE 0.23880 CI 0.81942
Epoch 072 | train MSE 0.22190 CI 0.82101 | val MSE 0.24707 CI 0.81933
Epoch 073 | train MSE 0.22199 CI 0.82012 | val MSE 0.25125 CI 0.81647
Epoch 074 | train MSE 0.22064 CI 0.82101 | val MSE 0.23636 CI 0.82074
Epoch 075 | train MSE 0.21986 CI 0.82109 | val MSE 0.24256 CI 0.81859
Epoch 076 | train MSE 0.21947 CI 0.82220 | val MSE 0.24301 CI 0.82074
Epoch 077 | train MSE 0.21859 CI 0.82118 | val MSE 0.23578 CI 0.82046
Epoch 078 | train MSE 0.21783 CI 0.82291 | val MSE 0.23657 CI 0.82415
Epoch 079 | train MSE 0.21701 CI 0.82172 | val MSE 0.24061 CI 0.81981
Epoch 080 | train MSE 0.21748 CI 0.82287 | val MSE 0.24452 CI 0.82267
Epoch 081 | train MSE 0.21693 CI 0.82353 | val MSE 0.23528 CI 0.82397
Epoch 082 | train MSE 0.21352 CI 0.82509 | val MSE 0.24025 CI 0.81943
Epoch 083 | train MSE 0.21265 CI 0.82520 | val MSE 0.23899 CI 0.82223
Epoch 084 | train MSE 0.21262 CI 0.82547 | val MSE 0.23889 CI 0.82258
Epoch 085 | train MSE 0.21081 CI 0.82597 | val MSE 0.23653 CI 0.82175
Epoch 086 | train MSE 0.21162 CI 0.82614 | val MSE 0.23400 CI 0.82372
Epoch 087 | train MSE 0.21185 CI 0.82599 | val MSE 0.23428 CI 0.82228
Epoch 088 | train MSE 0.21064 CI 0.82740 | val MSE 0.23747 CI 0.82507
Epoch 089 | train MSE 0.20905 CI 0.82712 | val MSE 0.23214 CI 0.82265
Epoch 090 | train MSE 0.20909 CI 0.82752 | val MSE 0.23840 CI 0.82447
Epoch 091 | train MSE 0.20898 CI 0.82717 | val MSE 0.23379 CI 0.82455
Epoch 092 | train MSE 0.20637 CI 0.82801 | val MSE 0.22754 CI 0.82737
Epoch 093 | train MSE 0.20406 CI 0.82835 | val MSE 0.23159 CI 0.82338
Epoch 094 | train MSE 0.20396 CI 0.82813 | val MSE 0.23387 CI 0.82446
Epoch 095 | train MSE 0.20753 CI 0.82873 | val MSE 0.23116 CI 0.82430
Epoch 096 | train MSE 0.20458 CI 0.82926 | val MSE 0.23443 CI 0.82660
Epoch 097 | train MSE 0.20388 CI 0.82919 | val MSE 0.23158 CI 0.82504
Epoch 098 | train MSE 0.20467 CI 0.82964 | val MSE 0.22710 CI 0.82643
Epoch 099 | train MSE 0.19953 CI 0.83046 | val MSE 0.23012 CI 0.82926
